#reset
#    PARANCSOK 
#    r -> full reset, hutes/futes teljes kikapcsolasa
#    t -> ido nullazas
#    p12345 -> pakebetet futes 12345 pwm-mel, max. 65535
#    f12345 -> peltier hutes 12345 pwm-mel
#    h12345 -> peltier hutes 12345 pwm-mel
#    s012345678 -> szenzorok kiirasi sorrendje
#    q -> korabbiak lekerdezese
#INIT
#szenzor0 ID:40971001714010492222
#szenzor1 ID:409710017140104139010
#szenzor2 ID:409710017140102193238
#szenzor3 ID:40971001714010324225
#szenzor4 ID:409710017140103120132
#szenzor5 ID:409710017140103114250
#szenzor6 ID:40971001715012233134
#szenzor7 ID:40971001714915367155
# OK
#pakabetet pwm 65535>> 65535
15029   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
16025   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
17020   25.0000  25.0000  25.1250  25.1250  25.0000  25.1250  25.1250  25.1250 65535 0 1
18015   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
19011   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1250  25.1250 65535 0 1
20006   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
21031   25.0000  24.9375  25.0000  25.0000  25.0000  25.1250  25.1875  25.1250 65535 0 1
22027   25.0000  24.9375  25.0000  25.0625  24.9375  25.1250  25.1875  25.1250 65535 0 1
23022   25.0000  25.0000  25.0000  25.0625  24.9375  25.1250  25.1875  25.1875 65535 0 1
24017   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
25013   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
26008   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
27003   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
28029   25.0000  24.9375  25.0000  25.0625  24.9375  25.1250  25.1875  25.1875 65535 0 1
29024   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
30019   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
31014   25.0000  24.9375  25.0000  25.0625  25.0000  25.1875  25.1875  25.1250 65535 0 1
32010   25.0000  24.9375  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
33005   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
34030   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
35026   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1250  25.1875 65535 0 1
36021   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
37016   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
38012   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
39007   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
40032   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
41028   25.0000  25.0000  25.0000  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
42023   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
43018   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
44014   25.0000  25.0000  25.0000  25.1250  25.0000  25.1875  25.1875  25.1250 65535 0 1
45009   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
46004   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
47029   25.0000  25.0000  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
48025   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
49020   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
50015   25.0000  25.0000  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
51011   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
52006   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
53031   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
54027   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
55022   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
56017   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
57013   25.0000  25.0000  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
58008   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
59003   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
60029   25.0000  25.0000  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
61024   25.0000  25.0000  25.0000  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
62019   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
63014   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
64010   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.2500  25.1875 65535 0 1
65005   25.0000  25.0000  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
66030   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
67026   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
68021   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
69016   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
70012   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
71007   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
72032   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
73028   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
74023   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
75018   25.0000  25.0000  25.0625  25.0625  25.0625  25.1875  25.1875  25.1875 65535 0 1
76014   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
77009   25.0000  24.9375  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
78004   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
79029   25.0000  25.0000  25.0000  25.1250  25.0000  25.1875  25.1875  25.1250 65535 0 1
80025   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
81020   25.0000  25.0000  25.1250  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
82015   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
83011   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1250 65535 0 1
84006   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
85031   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
86027   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
87022   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
88017   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
89013   25.0000  25.0000  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
90008   25.0000  25.0000  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
91003   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
92029   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
93024   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
94019   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
95014   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
96010   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
97005   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
98030   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1250 65535 0 1
99026   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
100021   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
101016   25.0000  25.0000  25.1250  25.0625  25.0000  25.1875  25.1875  25.1250 65535 0 1
102013   25.0000  25.0000  25.1250  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
103010   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
104006   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
105003   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
106030   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
107026   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
108023   25.0000  24.9375  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
109020   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
110016   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
111013   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
112010   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
113006   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1250 65535 0 1
114003   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
115030   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
116026   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1250 65535 0 1
117023   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
118020   25.0000  24.9375  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
119016   25.0000  25.0000  25.1250  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
120013   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
121010   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
122006   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.1875  25.1250 65535 0 1
123003   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
124030   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
125026   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
126023   25.0000  25.0000  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
127020   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
128016   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
129013   25.0000  24.9375  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
130010   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
131006   25.0000  24.9375  25.0625  25.0625  24.9375  25.1250  25.1875  25.1250 65535 0 1
132003   25.0000  25.0000  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
133030   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.1875  25.1250 65535 0 1
134026   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
135023   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
136020   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
137016   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.1875  25.1250 65535 0 1
138013   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
139010   25.0000  25.0000  25.1250  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
140006   25.0000  24.9375  25.1250  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
141003   25.0000  24.9375  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
142030   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
143026   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
144023   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
145020   25.0000  25.0000  25.1250  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
146016   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
147013   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
148010   25.0000  24.9375  25.0000  25.0625  25.0000  25.1875  25.1875  25.1250 65535 0 1
149006   24.9375  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
150003   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
151030   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
152026   25.0000  24.9375  25.1250  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
153023   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
154020   25.0000  24.9375  25.0625  25.0625  24.9375  25.1250  25.1250  25.1875 65535 0 1
155016   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
156013   24.9375  24.9375  25.0000  25.0625  24.9375  25.1250  25.1875  25.1875 65535 0 1
157010   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
158006   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
159003   25.0000  24.9375  25.0625  25.0625  24.9375  25.1250  25.1875  25.1875 65535 0 1
160030   25.0000  24.9375  25.0000  25.0625  24.9375  25.1250  25.1875  25.1250 65535 0 1
161026   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
162023   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1250  25.1875 65535 0 1
163020   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
164016   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
165013   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
166010   25.0000  25.0000  25.0000  25.0625  24.9375  25.1250  25.1875  25.1250 65535 0 1
167006   25.0000  25.0000  25.0625  25.0625  24.9375  25.1250  25.1875  25.1250 65535 0 1
168003   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
169030   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
170026   25.0000  24.9375  25.0000  25.0625  24.9375  25.1250  25.1875  25.1250 65535 0 1
171023   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
172020   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1250 65535 0 1
173016   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
174013   25.0000  24.9375  25.0000  25.0000  25.0000  25.1250  25.1875  25.1875 65535 0 1
175010   25.0000  24.9375  25.0000  25.0625  24.9375  25.1250  25.1875  25.1875 65535 0 1
176006   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
177003   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
178030   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
179026   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
180023   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
181020   25.0000  25.0000  25.1250  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
182016   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
183013   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
184010   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
185006   25.0000  24.9375  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
186003   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
187030   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
188026   25.0000  24.9375  25.0000  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
189023   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1250 65535 0 1
190020   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
191016   25.0000  25.0000  25.0000  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
192013   25.0000  25.0000  25.1250  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
193010   25.0000  25.0000  25.1250  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
194006   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
195003   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
196030   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
197026   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
198023   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
199020   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
200016   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
201013   25.0000  25.0000  25.0000  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
202010   25.0000  25.0000  25.1250  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
203006   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
204003   25.0000  25.0000  25.0625  25.0625  25.0000  25.1250  25.1875  25.1875 65535 0 1
205030   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
206026   25.0000  24.9375  25.1250  25.0625  25.0000  25.1250  25.2500  25.1875 65535 0 1
207023   25.0625  25.0000  25.0625  25.1250  25.0000  25.1250  25.2500  25.1875 65535 0 1
208020   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
209016   25.0625  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
210013   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.2500 65535 0 1
211010   25.0625  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
212006   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
213003   25.0625  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
214030   25.0000  25.0000  25.1250  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
215026   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
216023   25.0625  25.0000  25.1250  25.0625  25.0000  25.1250  25.1875  25.2500 65535 0 1
217020   25.0000  25.0000  25.1250  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
218016   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.2500 65535 0 1
219013   25.0000  25.0000  25.0000  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
220010   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
221006   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
222003   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
223030   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
224026   25.0000  25.0000  25.0000  25.1250  25.0000  25.1250  25.1875  25.1875 65535 0 1
225023   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
226020   25.0000  25.0000  25.1250  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
227016   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
228013   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
229010   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
230006   25.0000  25.0000  25.0000  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
231003   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
232030   25.0000  25.0000  25.1250  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
233026   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
234023   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
235020   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
236016   25.0000  25.0000  25.1250  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
237013   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
238010   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
239006   25.0000  25.0000  25.0000  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
240003   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.2500  25.2500 65535 0 1
241030   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
242026   25.0000  25.0000  25.0000  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
243023   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
244020   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
245016   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
246013   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
247010   25.0625  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
248006   25.0000  25.0000  25.0000  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
249003   25.0000  25.0000  25.0625  25.1250  25.0000  25.1250  25.2500  25.1875 65535 0 1
250030   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
251026   25.0000  25.0000  25.0000  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
252023   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
253020   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
254016   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
255013   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
256010   25.0000  25.0000  25.1250  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
257006   25.0000  24.9375  25.0625  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
258003   25.0000  25.0000  25.1250  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
259030   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
260026   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
261023   25.0625  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.2500 65535 0 1
262020   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
263016   25.0000  25.0000  25.0000  25.1250  25.0000  25.1875  25.2500  25.1875 65535 0 1
264013   25.0000  25.0000  25.0625  25.0625  25.0000  25.1875  25.1875  25.1875 65535 0 1
265010   25.0000  25.0000  25.0625  25.1250  25.0000  25.1875  25.1875  25.1875 65535 0 1
